UID,Project Code,Account Manager,Client,Project Name,Opp Status,Status,Decision,Final Amount,Encoded Date,Date Received,Client Deadline,Remarks
"70acca20-ba93-4b4a-9e4b-f26d6c8f5f9c","","NSG","URC SURE","URC Passi Supply of Sensors and Transmitters","","","DECLINE","","2025-02-02T16:00:00.000Z","2025-01-30T16:00:00.000Z","",""
"0345931d-0612-46ee-a142-376c56b97ced","CMRP25020035","NSG","​Northern Cement ​Corporation","NCC Network Booster, Workstation and Additional Annunciator","OP90","Submitted","GO","2317469.96","2025-02-02T16:00:00.000Z","2025-01-27T16:00:00.000Z","2025-02-03T16:00:00.000Z","mar31
- awarding on May"
"d6a59cd3-6d82-44c7-ac15-46ac2d027646","CMRP22030140VOSMALLPOWER","RTR","ARAJA","MRT7 S7 SMALL POWER VO","OP90","Submitted","GO","2498470.96","2025-01-30T16:00:00.000Z","2025-01-29T16:00:00.000Z","2025-01-30T16:00:00.000Z",""
"01c9ea55-6f56-46df-b988-488cd9dda41a","","NSG","URC SURE","URC Sonedco Supply of Proximity Sensor","","","DECLINE","","2025-01-30T16:00:00.000Z","2025-01-26T16:00:00.000Z","",""
"b4f38c51-8e73-4c48-8da5-55832b29a06a","","NSG","Power Philippines Mfg. Ltd.","Maxeon Supply of Schneider Analog Input Kit","","","DECLINE","","2025-01-30T16:00:00.000Z","2025-01-26T16:00:00.000Z","","Pending Payment"
"a8963876-67a1-4224-9546-1ff08b800e3f","","NSG","URC SURE","URC Supply of Signal Splitter","","","DECLINE","","2025-01-30T16:00:00.000Z","2025-01-29T16:00:00.000Z","",""
"bc5fddfd-9414-4aed-a88d-73fc157b66a8","CMRP25020040","JMO","URC BCFG","NURC-Cav_Install 60A Ind'l Socket @ HY Sumitomo Hot Runner Controller PR1200015255","LOST","Submitted","GO","357004.76","2025-01-30T16:00:00.000Z","2025-01-30T16:00:00.000Z","2025-02-10T16:00:00.000Z","Late Bid submission"
"3602594c-e95f-4060-aca9-c340a43549c1","CMRP22030140VOLIGHTINGS","RTR","ARAJA","MRT7 S7 LIGHTINGS VO","OP90","Submitted","GO","5750924.77","2025-01-30T16:00:00.000Z","2025-01-29T16:00:00.000Z","2025-01-30T16:00:00.000Z",""
"2fd7c0a3-f03f-4519-a330-2a48d248e1e3","CMRP24120538","NSG","Holcim Philippines, Inc.","Holcim Supply of Siemens Contactor","OP100","Submitted","GO","93066.6","2025-01-30T16:00:00.000Z","2025-01-27T16:00:00.000Z","2025-01-27T16:00:00.000Z",""
"94ee4f79-ca63-4169-bdb6-add6d61ed4af","CMRP25020036","CBD","NW Steel Technologies Inc","MRT7 Station 8 ACS","Inactive","Submitted","GO","7446786.22","2025-01-27T16:00:00.000Z","2025-01-29T16:00:00.000Z","","June 5 will be directed to SMC"
"c62d84cb-e0b2-4214-b532-1ee1717a1529","CMRP23030049","JMO","ENTORIA Energy Asia","ORCA-Taguig 399.8kWp Solar (PPA)","OP60","Submitted","GO","18568711.62","2025-01-24T16:00:00.000Z","2025-01-24T16:00:00.000Z","2025-08-29T16:00:00.000Z","19Aug MBTech to quote for Mechanical mounting based on layout;
05Sep MB Tech waiting Sika offer for special coating"
"d0d84510-3715-468e-a06f-999dd5c23c1d","CRMP25010017","NSG","Analog Devices, Inc.","ADI Supply of BMS Spare Parts","OP90","Submitted","GO","205536.54","2025-01-23T16:00:00.000Z","2025-01-22T16:00:00.000Z","2025-01-23T16:00:00.000Z",""
"6cee4a14-9881-463a-ab2d-bfc618ffe6c0","CRMP25010023","NSG","Digitally Intelligent Facility Systems, Inc.","Difsys Supply of Patch Cords","OP30","Submitted","GO","59164.06","2025-01-23T16:00:00.000Z","2025-01-23T16:00:00.000Z","2025-01-23T16:00:00.000Z","From Netpacific Stock"
"824b58e9-80a1-4180-9227-2926c2291f16","","RTR","San Miguel Yamamura Packaging Corporation","SMYPC CGP Field Wiring & Siemens Control Hardware","","Submitted","GO","","2025-01-23T16:00:00.000Z","2025-01-23T16:00:00.000Z","2025-01-29T16:00:00.000Z",""
"c2b5c4db-2945-40d1-b4a4-d9be79e190bb","","LOS","Forthright Builders Inc.","FBI Servequest Office Project FDAS","OP30","Submitted","GO","274734.56","2025-01-23T16:00:00.000Z","2025-01-23T16:00:00.000Z","",""
"2d520903-b031-4b54-8f42-7b843dc5b176","","CBD","RLB","Velaris Tower 2 FDAS","","","DECLINE","","2025-01-23T16:00:00.000Z","2025-01-23T16:00:00.000Z","2025-01-28T16:00:00.000Z",""
"9832045d-7245-4f63-a645-9adf57cd7b37","","LOS","Forthright Builders Inc.","FBI Serveuest Office Project Boom Barrier","OP30","Submitted","GO","500750.08","2025-01-23T16:00:00.000Z","2025-01-23T16:00:00.000Z","",""
"a1584ca3-270c-460c-b6da-a903e4fef280","CMRP24020041","LOS","Zimmon Industries","Zimmon Industries NCCC Mall Davao BMS","OP30","Submitted","GO","26442832.07","2025-01-23T16:00:00.000Z","","",""
"b7325e99-f714-4cfb-ab65-f3759f96136e","CMRP25010022","LOS","Forthright Builders Inc.","FBI Servequest Office Project CCTV","OP30","Submitted","GO","1187333.06","2025-01-23T16:00:00.000Z","2025-01-23T16:00:00.000Z","","Need site survey ASAP"
"b231e53a-dc58-4bf5-9805-4db4492b9a36","CMRP22030140VOACS","RTR","ARAJA","MRT7 S7 ACS VO","OP100","Submitted","GO","1634377.86","2025-01-22T16:00:00.000Z","2025-01-22T16:00:00.000Z","2025-01-22T16:00:00.000Z",""
"2818aec2-f78d-4c4f-b949-a9d5b761aca8","CMRP22030140VOFDAS","RTR","ARAJA","MRT7 S7 FDAS VO","OP100","Submitted","GO","1638709.41","2025-01-22T16:00:00.000Z","2025-01-22T16:00:00.000Z","2025-01-22T16:00:00.000Z","SC000014218"
"dc5f7929-62c3-4512-af8b-0fad20d6984c","CMRP25010024","CBD","Megaworld","NGC EE & Aux (Works)","Inactive","Submitted","GO","8469643.13","2025-01-22T16:00:00.000Z","2025-01-22T16:00:00.000Z","2025-02-13T16:00:00.000Z","Q3 or Q4 awarding"
"1fb7df91-fefc-47a6-9829-6d7c373b3d01","CMRP24100457","CBD","Megaworld","IBEL AVR","Inactive","Submitted","GO","886000.72","2025-01-22T16:00:00.000Z","2025-01-22T16:00:00.000Z","2025-01-27T16:00:00.000Z","Awarded to winning Genset supplier (package)"
"0ae00cc4-0bc6-4132-a022-1eb171766ad1","CMRP25010008","NSG","WHITEPORT, Inc.","WPI NGBP Supply & Deliver 7-Switchgear & 37-Transformer","OP30","Submitted","GO","170113926.89","2025-01-22T16:00:00.000Z","2025-01-06T16:00:00.000Z","2025-01-23T16:00:00.000Z",""
"86cfcd44-9a73-4cc4-ad8b-6ba970839cae","CMRP25010021","NSG","WHITEPORT, Inc.","WPI Supply and Delivery of Panel Boards for QC Congress Secretarial Project","OP30","Submitted","GO","71745.52","2025-01-22T16:00:00.000Z","2025-01-22T16:00:00.000Z","2025-01-23T16:00:00.000Z",""
"53f261a0-8bd4-4e8e-ad56-b4b96cc35d95","CMRP25010027","JMO","URC SURE Ursumco","Repair/Programming Siemens HMI LCD @ Water Treatment Plant (PR#1000126500)","LOST","Submitted","GO","399822.38","2025-01-22T16:00:00.000Z","2025-01-22T16:00:00.000Z","2025-01-29T16:00:00.000Z","Lost to Cebu-based Metrologic (143k Only)"
"96d29285-6c57-4eaa-bf05-618d7a91464f","CMRP25010032","CBD","ST Microelectronics","Copper and Ammonia FMCS Integration","OP100","Submitted","GO","82624.94","2025-01-21T16:00:00.000Z","2025-01-21T16:00:00.000Z","2025-01-27T16:00:00.000Z","Completed and collected"
"354b8482-878c-44d7-ab9f-956c364be74d","CMRP25010016","RTR","BBP","BBP Sheraton Manila Hotel Chiller Plant Energy Optimization","OP100","Submitted","GO","2570000","2025-01-21T16:00:00.000Z","2025-01-21T16:00:00.000Z","","VIB Feb03: SE already sent BOM, waiting for final approved docs (SOW, components list, io list from BBP)"
"158d0a5b-f7b4-42e8-8940-7f73c5155a31","","NSG","Magnolia, Inc.","Magnolia Supply of Level Floatswitch","","","DECLINE","","2025-01-21T16:00:00.000Z","2025-01-21T16:00:00.000Z","",""
"5cf34916-b2c5-4515-852d-45f68a647685","","NSG","URC SURE","URC Passi PR#1000124112 - Electrode","","","DECLINE","","2025-01-21T16:00:00.000Z","2025-01-21T16:00:00.000Z","",""
"aec91c8c-e96d-434f-b007-1ecb536950b3","","RTR","Knoll JB Packaging Corporation","Knoll BMS","","Submitted","GO","","2025-01-21T16:00:00.000Z","2025-01-21T16:00:00.000Z","",""
"1af45099-5ce4-4f08-ae3b-3733dd44c047","","CBD","DMCI","DMCI Metrobank Head Office BMS & Aux","","","DECLINE","","2025-01-20T16:00:00.000Z","2025-01-16T16:00:00.000Z","2025-02-06T16:00:00.000Z","For site presentation
For Info gathering
-ask for extension
-DMCI leverage Siemens in BMS c/o Sir Rojel
-competitor: IATech using ABB"
"c081ff9d-1103-42e6-ab71-80dd6c3f4974","CMRP25010018","JMO","URC-BCFG","URC Bagumbayan_S&I Power Meters & Wiring Components (PR 1200014060)","LOST","Submitted","GO","451799.99","2025-01-20T16:00:00.000Z","2025-01-20T16:00:00.000Z","2025-01-27T16:00:00.000Z","wiining Bid 200k+ only"
"879b7a6b-b404-4521-9184-1dd218cdfc32","CMRP24110507","","WHITEPORT, Inc.","Supply & Deliver 63kWp Solar Hybrid System for Napsan Villas","","","DECLINE","","2025-01-20T16:00:00.000Z","2025-01-20T16:00:00.000Z","2025-02-10T16:00:00.000Z","NO Subcon for Installation"
"9c776de8-f1fb-4f01-a9db-26c8b6b83c81","CMRP25010015","CBD","ocrete","MRT7 Station 12 O&M ACS","","Submitted","GO","7142857.14","2025-01-19T16:00:00.000Z","","","waiting for IOT offer"
"2d0ae3de-1f38-451b-bb91-adf244fbc29c","CMRP25","LOS","NCC","NCC ECC Design, Supply, Installation and Commissioning of FDAS and Fire Suppression using Water
Deluge System in Substation 1 and 2: 6 x 25 MVA Power Transformer.","","Submitted","PENDING","","2025-01-19T16:00:00.000Z","2025-01-15T16:00:00.000Z","","Hyblaze to subcon fire suppression; Difsys for FDAS - for follow up c/o Ian"
"99e44470-7f62-4242-a683-39411bea326c","CMRP","JMO","URC BCFG","URC Cal Rewinding of 3 Induction Motors  PR 1000123808","","","DECLINE","","2025-01-19T16:00:00.000Z","2025-01-19T16:00:00.000Z","",""
"84669351-14fc-4a5a-adde-c009352cad26","","LOS","NCC","NCC ECC Design, Supply, Install & Commission FDAS in Substation 1 & 2 Switchgear
Room","OP30","Submitted","GO","2676886.68","2025-01-19T16:00:00.000Z","2025-01-15T16:00:00.000Z","","Hyblaze to subcon fire suppression; Difsys for FDAS - for follow up c/o Ian"
"ccac046e-29da-493e-85ab-4fb481ffda81","","CBD","Megaworld","IBEL PA/BX System","","Submitted","DECLINE","14857164.65","2025-01-19T16:00:00.000Z","2025-01-16T16:00:00.000Z","2025-01-28T16:00:00.000Z","Jan20:
waiting for PDX quotation"
"13403aa3-ff7e-48c7-b5e6-9ca18dd2db46","","RTR","Pilmico","Pilmico Tarlac Feedmill 2 Automation","","","GO","","2025-01-19T16:00:00.000Z","2025-01-08T16:00:00.000Z","","For Site Inspection on Jan 22"
"34fe8469-af62-4bc1-9ea6-e899d13ebe82","CMRP25010012","NSG","Net Pacific, Inc.","NPI Supply and Installation of Ethernet Switch 16port","OP100","Submitted","GO","65970.43","2025-01-19T16:00:00.000Z","2025-01-19T16:00:00.000Z","2025-01-20T16:00:00.000Z",""
"b4d42c5a-a669-471c-89ec-aa3450af344f","","LOS","Wiz Winner Inc. /de","Project Pylon Auxiliary","","","DECLINE","","2025-01-17T16:00:00.000Z","2025-01-17T16:00:00.000Z","2025-01-28T16:00:00.000Z",""
"f685ede8-242a-4bae-a158-a8355584bc07","CMRP","JMO","URC SURE","LA CARLOTA Distillation FDAS PM & Gas Detector & Alarm Inst'n PR No. 1200007856","","","DECLINE","","2025-01-17T16:00:00.000Z","2025-01-17T16:00:00.000Z","2025-01-24T16:00:00.000Z",""
"d5805278-a0ae-4ba7-a4dd-c3fab5c384a1","CMRP25010019","CBD","Megaworld","UEO1 Walkthrough Metal Detectors","LOST","Submitted","GO","404933.04","2025-01-17T16:00:00.000Z","2025-01-16T16:00:00.000Z","2025-01-20T16:00:00.000Z","Too long to quote by PDX"
"43eac33b-f6cc-4777-94f3-307e1f7c586e","CMRP","JMO","URC SURE","LA CARLOTA Distillery Rehabilitation & Centralization of 7-Zones FDAS","","","DECLINE","","2025-01-17T16:00:00.000Z","2025-01-17T16:00:00.000Z","2025-01-24T16:00:00.000Z",""
"66a0b1e9-ee9f-4bcb-b960-4a9cdde4499c","CMRP25010011","NSG","Digitally Intelligent Facility Systems, Inc.","Difsys Supply of UTP Lan Cable","OP30","Submitted","GO","25378.89","2025-01-16T16:00:00.000Z","2025-01-12T16:00:00.000Z","2025-01-19T16:00:00.000Z",""
"397a8afb-7cfc-42a1-bc49-00a5352cf419","CMRP25010009","CBD","Archipelago Builders Corporation","MRT7 Station 9 VO (additional devices)","OP60","Submitted","GO","1923352.54","2025-01-16T16:00:00.000Z","2025-01-16T16:00:00.000Z","2025-01-19T16:00:00.000Z","Negotiation"
"0d295482-0129-45fe-a28b-01c87a2d7b30","","NSG","FCF Minerals Corporation","FCF Minerals Supply of Siemens MCCB","","","DECLINE","","2025-01-16T16:00:00.000Z","2025-01-15T16:00:00.000Z","","01/20/2025: For Client Approval, submitted clarification 
01/23/2025: Not Responsive | Declined Supply Opps"
"680f2e1b-8683-46e5-bf1a-117b952f2064","CMRP24120523","NSG","Whiteport, Inc.","Whiteport Supply of Panel Boards & ECBs for FTS (Binondo) Project","OP30","Submitted","GO","1076855.05","2025-01-15T16:00:00.000Z","2025-01-15T16:00:00.000Z","",""
"41376361-07b7-42fe-825b-3a3677fcd833","CMRP25010013","CBD","Applied Thermal Technology Solution Corporation","Crimson Clark Chiller Management System","OP30","Submitted","GO","3118352.39","2025-01-14T16:00:00.000Z","2025-01-14T16:00:00.000Z","2025-01-20T16:00:00.000Z","Q4 Awarding"
"925d5e40-4d31-4996-90b2-a9c9d5442e9b","","CBD","Grand Apex Construction Inc.","Room Temp itoring","","","DECLINE","","2025-01-13T16:00:00.000Z","2025-01-13T16:00:00.000Z","","VIB Feb03: Yek Yeu M. Andaya, no reply to inquiry through viber and email.
Feb10: to ask support from NSG to followup"
"b482e6ea-586d-491a-a108-0967cfc3c757","","RTR","Steelworld Manufacturing Corporation","Steelworld Digital Modules/PLC Troubleshooting","","","DECLINE","","2025-01-13T16:00:00.000Z","2025-01-13T16:00:00.000Z","","For Subcon to DotX,waiting for client to send password of machines, dotx offered upgrade"
"72c65bdd-b140-4a74-950e-db1dc3d0d514","CMRP25010007","RTR","Intellismart","Intellismart Manila Water PLC and Instrumentation","OP60","Submitted","GO","1280230.34","2025-01-12T16:00:00.000Z","2025-01-09T16:00:00.000Z","",""
"1b1d9d81-81c2-487f-bc29-3d24c98a82eb","CMRP25010005","LOS","Analog Devices, Inc.","ADI B1 Existing BMS Migration and Integration","OP90","Submitted","GO","435131.28","2025-01-12T16:00:00.000Z","2025-01-07T16:00:00.000Z","","Waiting for Client's IO List
Jan13:
- CMRP has 1 spare of PLC, but no IO Modules
- if not sufficient, request from partners/supplier for service units
- Mtech, Iaworx, Difsys
Mar31:
- ADI focuses on Bldg 3"
"3575cb44-983b-4030-a24f-75a055cdd5c0","","NSG","URC SURE","URC SURE PR#1000115647 - Solenoid Valve","","","DECLINE","","2025-01-12T16:00:00.000Z","2025-01-12T16:00:00.000Z","",""
"67147e10-ec21-4b15-9d1a-c24ddbafc751","","NSG","URC SURE","URC SURE PR#100012098 - Current Transducer","","","DECLINE","","2025-01-12T16:00:00.000Z","2025-01-09T16:00:00.000Z","",""
"e620d1d1-b63c-4b47-9dbe-689ebe55e03f","CMRP25010006","CBD","Applied Thermal Technology Solution Corporation","RCBC Chiller #4 and #5 ACB Replacement","OP100","Submitted","GO","1250000","2025-01-12T16:00:00.000Z","2025-01-09T16:00:00.000Z","2025-01-20T16:00:00.000Z","Completed and collected"
"6845d062-826b-4cf2-82ad-30aff55dd9a3","","JMO","URC SURE","Installation of 2 sets Lightning Arrester_PR#1200014782","","","DECLINE","","2025-01-09T16:00:00.000Z","2025-01-09T16:00:00.000Z","2025-01-16T16:00:00.000Z",""
"6c1fb395-967f-4e86-a849-d2d740847950","CMRP25010031","JMO","WHITEPORT, Inc.","S&I Auxiliary Works (FDAS & Tel) @ Mandaluyong Legislative Works","","","DECLINE","","2025-01-09T16:00:00.000Z","2025-01-09T16:00:00.000Z","2025-02-06T16:00:00.000Z","Apr 10: -ACS to input QTN from -PABGM - no quote"
"46b16a93-339e-40f4-8a6e-6b4a5e4a953f","CMRP25010010","CBD","ocrete Inc.","MRT7 Station 12 Depot ACS","Inactive","Submitted","GO","5905617.34","2025-01-08T16:00:00.000Z","2025-01-07T16:00:00.000Z","2025-01-14T16:00:00.000Z","ACS only; to remove wires, conduits, hangers, and support"
"03bc2573-97b8-4a0c-a537-181a43f6f8ee","CMRP25010003","CBD","ocrete Inc.","MRT7 Station 12 ACS","Inactive","Submitted","GO","10364540.57","2025-01-08T16:00:00.000Z","2025-01-07T16:00:00.000Z","2025-01-14T16:00:00.000Z","ACS only; to remove wires, conduits, hangers, and support"
"aaa85ee6-8830-4bad-a008-d8250b80cf8a","CMRP25010002","CBD","T&D Power Systems","MRT7 Station 1 ACS","OP100","Submitted","GO","6696428.57","2025-01-07T16:00:00.000Z","2025-01-06T16:00:00.000Z","","Still ongoing for documents approval"
"3c9b031a-8b83-4b63-84f2-0bd316151b7f","CMRP25010001","RTR","Petron","Petron Pandacan Manual Filling B PLC and HMI Upgrade","OP60","Submitted","GO","491071.09","2025-01-06T16:00:00.000Z","2025-01-06T16:00:00.000Z","2025-01-06T16:00:00.000Z","For Subcon DotX"
"c6682aed-6d55-4c52-945d-8de7c908cffd","","NSG","URC SURE","URC La Carlota Repair of 2 Units Soft Starter","","","DECLINE","","2025-01-06T16:00:00.000Z","2025-01-06T16:00:00.000Z","",""
"ebc301b1-d17e-4cca-b6b1-4724f106e488","","NSG","URC SURE","URC SURE Supply of Tachometer","","","DECLINE","","2025-01-06T16:00:00.000Z","2025-01-05T16:00:00.000Z","",""
"1e957d39-733c-4bfe-88f7-a6739b057d00","CMRP24120528","CBD","ST Microelectronics","Warehouse Freezer Additional Temp","Inactive","Submitted","GO","179670.21","2025-01-05T16:00:00.000Z","","","Apr07:
- Rayzen updated BOM last Apr 4, for revision
Apr24:
-Final bom from Rayzen, to submit Apr25"
"8cb6afd8-f635-441e-a7b3-5b9cd10d57c2","","NSG","URC SURE","URC SURE Supply of Vibration Transmitter","","","DECLINE","","2025-01-05T16:00:00.000Z","2025-01-01T16:00:00.000Z","2025-01-08T16:00:00.000Z",""
"5811abbc-e4e7-4370-a7c6-348977ebbdc3","","NSG","URC SURE","URC SURE Supply of Smart Positioner","","","DECLINE","","2025-01-05T16:00:00.000Z","2025-01-01T16:00:00.000Z","2025-01-08T16:00:00.000Z",""
"37718057-f48f-452a-b658-a9177ba5f405","CMRP25010004","LOS","​Northern Cement ​Corporation","Additional Scope for NCC FDAS - Option 1","","Submitted","GO","","2025-01-05T16:00:00.000Z","2025-01-02T16:00:00.000Z","2025-01-08T16:00:00.000Z","For Subcon - Difsys"
"9de41013-ad75-4e5c-bf96-6368e2a784d6","CMRP25010014","JMO","URC BCFG","Pam 1 Jaguar Plant PM of MVSG, Transformer  & Accessories","LOST","Submitted","GO","1249775.15","2025-01-02T16:00:00.000Z","2025-01-02T16:00:00.000Z","","Lost Bid to Tan Delta"
"592f179f-d3d8-43f6-ae1b-bc561553c6ed","CMRP24120535","JMO","URC BCFG","Pam 2 New Pampanga Warehouse CCTV requirements","OP30","Submitted","GO","3916082.48","2024-11-27T16:00:00.000Z","2025-01-13T16:00:00.000Z","2025-01-20T16:00:00.000Z","Under Tech'l & Comm;l Evaluation pending Bldg Exten'n completion"
"234cf124-34e0-4b30-92e5-2aadea1e35d1","CMRP24120519","CBD","Megaworld","NGC Main Street CCTV","LOST","Submitted","GO","5338507.6","2024-11-20T16:00:00.000Z","2024-11-20T16:00:00.000Z","2025-03-25T16:00:00.000Z","Awarded to Mighty Lynx"
"c88f59a7-64f4-4f28-9782-05ec2c1839a7","CMRP24120531","JMO","URC BCFG","URC Pamp 2 Packaging Cooling Tunnel Controller & HMI Upgarde for L1 & L2","LOST","Submitted","GO","5904833.39","2024-11-18T16:00:00.000Z","2025-03-06T16:00:00.000Z","2025-03-13T16:00:00.000Z","Lost to JAM by 12.55% (5.164M VAT EX)"
"94ef31bd-4f04-4b82-a9cb-c452198bfcf7","CMRP24120518","RTR","JX Metals Philippines, Inc.","JX Metals Slitting Machine Panel Rehab","OP100","Submitted","GO","340000.00","2024-11-10T16:00:00.000Z","2024-11-07T16:00:00.000Z","","WO 256012146"
"c7236c68-ea42-4c3b-9ac0-197a7585dbfa","CMRP24110470","ISP","Jazeera Paints","Jazeera Paints HLRA Cybersecurity Consultancy (Remote KSA)","OP100","Submitted","GO","405901.80","2024-11-10T16:00:00.000Z","2024-11-10T16:00:00.000Z","",""
"dee6e839-ec7a-4c6d-8f2c-ebaf6df90c9b","CMRP24110472","ISP","Jazeera Paints","Jazeera Paints PCS7 Servers and Clients Upgrade","OP60","Submitted","GO","3796118.61","2024-11-07T16:00:00.000Z","2024-11-10T16:00:00.000Z","",""
"4227ea9d-4b83-40c2-8d8d-936bac0d3ac2","CMRP24110469","CBD","Megaworld","Kingsford Hotel ACS & Traffic Management System","LOST","Submitted","GO","3153809.88","2024-11-04T16:00:00.000Z","2024-10-29T16:00:00.000Z","2024-11-07T16:00:00.000Z","1.8M lowest"
"b4f61e3c-3ec7-4604-a2bd-3f313a7309b2","CMRP24060230","ISP","UGC","UGC CMMS Lightweight MES","Inactive","Submitted","GO","643200","2024-09-26T16:00:00.000Z","2024-09-26T16:00:00.000Z","",""
"799ce741-7b2a-4f25-b769-79b46ce9fd00","CMRP24090412","CBD","Megaworld","Kingsford Hotel Structured Cabling","OP100","Submitted","GO","22321428.57","2024-09-15T16:00:00.000Z","2025-09-09T16:00:00.000Z","2025-09-24T16:00:00.000Z","For update of offer"
"3f41f49b-402f-4339-9960-d6409426b0c1","CMRP24070287","JMO","URC BCFG","URC ESMO Piatto's Mixer PLC Controls (PR# 1200008744)","OP100","Submitted","GO","1963392.85","2024-07-23T16:00:00.000Z","2025-03-17T16:00:00.000Z","2025-03-20T16:00:00.000Z","PO# 400142053 10-Apr-2025;  Due 30-Aug"
"6737f389-abea-4267-a2b9-e173f4e49c25","CMRP24070290","JMO","URC BCFG","URC ESMO Marlen Extruder PLC Upgrade (PR#1200009601)","LOST","Submitted","GO","842273.16","2024-07-23T16:00:00.000Z","2025-06-05T16:00:00.000Z","2025-02-17T16:00:00.000Z","SSW18Feb2025, HOLD BY END_USER"
